,model,ELWP,mkg,Dmax,Rgyr,ar,riming,Xa,Xs,Xb,Xe,Ua,Us,Ub,Ue,Aa,As,Ab,Ae,Wa,Ws,Wb,We
258,B,2.0,0.0001473344,0.01636294,,,0.982867,1.172928e-08,2.6717090000000002e-06,2.3575419999999998e-06,,2.2944840000000003e-08,6.647686e-06,2.48066e-06,,1.761984e-07,5.9467519999999994e-05,7.817049000000001e-07,,1.543807e-06,0.0003266411,1.677764e-05,
259,B,2.0,0.00017885470000000001,0.01974033,,,0.9827521,1.4317790000000002e-08,3.581467e-06,3.217788e-06,,2.805496e-08,8.406929e-06,3.294157e-06,,2.1219110000000002e-07,8.273725000000001e-05,8.140027e-06,,1.673287e-06,0.0003755581,2.11741e-06,
260,B,2.0,0.00017542650000000002,0.01911499,,,0.9844550999999999,1.396968e-08,3.220462e-06,2.442665e-06,,2.734937e-08,7.400178e-06,1.566902e-06,,2.118655e-07,6.934418e-05,9.701986000000001e-06,,1.8007990000000002e-06,0.0003744068,1.791792e-05,
261,B,2.0,0.0001650801,0.01838854,,,0.9838226999999999,1.3125340000000001e-08,2.938844e-06,1.881337e-06,,2.627343e-08,7.442487e-06,2.230988e-06,,2.1418779999999997e-07,8.572257e-05,4.958981e-06,,1.8552350000000002e-06,0.0003574134,4.642292e-06,
262,B,2.0,0.0001956528,0.02109316,,,0.9832781999999999,1.574046e-08,4.0256189999999995e-06,3.760855e-06,,3.073122e-08,9.074257e-06,4.006233e-06,,2.460837e-07,8.921025e-05,2.296243e-06,,1.985028e-06,0.0004126169,6.618196e-05,
263,B,2.0,0.0001491766,0.01645214,,,0.9829735999999999,1.199213e-08,2.6442840000000002e-06,2.059267e-06,,2.3656130000000002e-08,6.4681899999999995e-06,1.893191e-06,,1.826914e-07,6.837314e-05,4.575902e-06,,1.385365e-06,0.00031305419999999996,1.107556e-05,
264,B,2.0,0.0001693815,0.01884834,,,0.9836142,1.390215e-08,3.713683e-06,4.523588e-06,,2.6699000000000003e-08,8.947033e-06,7.818804e-06,,1.958944e-07,7.019915e-05,1.6977440000000002e-06,,1.4972810000000002e-06,0.00033838410000000004,2.2011770000000003e-05,
265,B,2.0,5.426929e-05,0.0111977,,,0.9901860999999998,4.289996e-09,4.979192e-07,6.303419e-07,,8.638988000000002e-09,1.641286e-06,1.702224e-06,,6.762871999999999e-08,2.0211670000000003e-05,3.224535e-06,,5.482813e-07,0.0001264896,1.8820279999999999e-06,
266,B,2.0,3.42976e-05,0.008776661,,,0.9914521999999999,2.6758080000000003e-09,2.1501260000000003e-07,2.936858e-07,,5.417883000000001e-09,7.718233999999999e-07,9.581509e-07,,4.151395e-08,1.1351400000000001e-05,1.756716e-06,,3.449321e-07,7.211784999999999e-05,2.597876e-06,
267,B,2.0,0.0001655507,0.01902034,,,0.9835795,1.341831e-08,3.12446e-06,2.550738e-06,,2.652533e-08,7.639131e-06,3.0183539999999998e-06,,1.971659e-07,7.757955e-05,2.2581839999999997e-05,,1.5676830000000002e-06,0.0003440148,1.580883e-05,
268,B,2.0,0.00014352280000000001,0.01817531,,,0.9819317,1.163859e-08,2.430196e-06,1.6792269999999998e-06,,2.3105849999999997e-08,6.173567e-06,1.333049e-06,,1.7074970000000001e-07,6.156938e-05,1.082983e-05,,1.494526e-06,0.0003140798,4.636686e-06,
269,B,2.0,0.00016973729999999999,0.0209919,,,0.9835473,1.388682e-08,3.4726260000000003e-06,3.8929390000000005e-06,,2.720434e-08,8.312506e-06,5.970068e-06,,2.111947e-07,7.950522e-05,1.5347059999999998e-06,,1.66481e-06,0.00037295059999999997,8.228965e-06,
270,B,2.0,0.0001541053,0.01810719,,,0.9824354,1.2274120000000001e-08,2.634222e-06,1.356926e-06,,2.455047e-08,6.680059e-06,4.2595640000000005e-07,,1.8767960000000003e-07,7.362488e-05,3.8957799999999997e-07,,1.470761e-06,0.0003117887,2.187528e-05,
271,B,2.0,3.466024e-05,0.008157093,,,0.9900809000000002,2.7123909999999995e-09,2.2069389999999999e-07,3.0038909999999997e-07,,5.5038659999999995e-09,7.960335000000001e-07,9.806669e-07,,4.2236970000000007e-08,1.1858440000000001e-05,2.1434060000000003e-07,,3.6230170000000003e-07,7.352344e-05,5.622214e-06,
272,B,2.0,0.0001642613,0.02064536,,,0.9841709999999999,1.325477e-08,3.24547e-06,3.825583e-06,,2.568466e-08,7.652493e-06,5.746772e-06,,2.006395e-07,7.147896e-05,8.960932e-06,,1.6323009999999998e-06,0.00036416800000000005,6.417292e-06,
273,B,2.0,0.00018493939999999999,0.01753884,,,0.9824221,1.494606e-08,3.8395080000000005e-06,3.164055e-06,,2.9105279999999998e-08,8.794499e-06,2.53511e-06,,2.180171e-07,8.078234000000001e-05,5.329401e-06,,1.674542e-06,0.0003669131,2.470531e-05,
274,B,2.0,0.0001612569,0.01681304,,,0.9829796999999999,1.3087580000000001e-08,2.995429e-06,2.0534569999999998e-06,,2.584782e-08,7.303628e-06,1.318726e-06,,2.0691179999999998e-07,7.304163000000001e-05,2.919887e-05,,1.739254e-06,0.00034326269999999996,1.5098520000000001e-05,
275,B,2.0,0.0001576449,0.01782366,,,0.9827877,1.2689620000000001e-08,3.0530329999999997e-06,2.969825e-06,,2.4758139999999997e-08,7.352523e-06,3.336696e-06,,1.902524e-07,7.028751000000001e-05,7.168079e-07,,1.5814580000000001e-06,0.00035395239999999996,1.913111e-05,
276,B,2.0,0.0001438542,0.01576174,,,0.9814691999999999,1.16149e-08,2.543712e-06,1.907983e-06,,2.3141849999999998e-08,6.433632e-06,1.441215e-06,,1.930414e-07,7.619676e-05,4.868581e-06,,1.6758959999999998e-06,0.0002658499,2.764033e-05,
277,B,2.0,0.000147534,0.01742851,,,0.9822125,1.2162540000000002e-08,2.83755e-06,2.887346e-06,,2.3775720000000004e-08,7.129719e-06,4.782907e-06,,1.768415e-07,6.09293e-05,7.267076e-06,,1.570532e-06,0.0003215656,5.6977060000000004e-05,
278,B,2.0,3.6582340000000007e-05,0.009132474,,,0.98921,2.9322600000000004e-09,2.507764e-07,3.533073e-07,,5.9145459999999996e-09,8.95033e-07,1.181702e-06,,4.15609e-08,1.0857190000000001e-05,1.282332e-06,,3.296255e-07,7.24575e-05,1.970466e-06,
279,B,2.0,3.021836e-05,0.008267663,,,0.9907739999999999,2.387865e-09,1.71128e-07,2.3649529999999998e-07,,4.832833999999999e-09,6.212854e-07,7.895224000000001e-07,,3.701749e-08,9.893777e-06,1.240585e-06,,2.9925340000000003e-07,6.179887e-05,3.2627249999999998e-06,
280,B,2.0,2.8152870000000004e-05,0.008127628000000001,,,0.9910495,2.143001e-09,1.40453e-07,1.7990079999999998e-07,,4.3288909999999994e-09,5.013659e-07,5.472903e-07,,3.570129e-08,9.263390000000001e-06,2.96811e-07,,3.276086e-07,7.023825e-05,1.1191939999999999e-07,
281,B,2.0,0.0001762012,0.0189434,,,0.9849129999999999,1.416943e-08,3.5395069999999997e-06,3.631536e-06,,2.743642e-08,8.270131e-06,4.969582e-06,,2.043648e-07,7.191829e-05,1.0986580000000001e-05,,1.742089e-06,0.0003661178,2.265067e-05,
282,B,2.0,0.0001684039,0.01756662,,,0.9816093000000001,1.352657e-08,3.5004700000000002e-06,3.934279e-06,,2.590033e-08,8.170601e-06,5.341612e-06,,1.9375710000000002e-07,6.437978e-05,5.176845e-07,,1.688326e-06,0.0003492717,2.390249e-05,
283,B,2.0,0.00020293470000000001,0.02058359,,,0.9835411000000001,1.6535389999999997e-08,4.066632e-06,2.1364330000000003e-06,,3.3370280000000004e-08,9.991566e-06,2.672455e-06,,2.58439e-07,0.0001052083,5.886798e-06,,2.091992e-06,0.0004076867,3.618862e-05,
284,B,2.0,0.00016869630000000002,0.01761265,,,0.9813991,1.350174e-08,3.34548e-06,3.033051e-06,,2.618423e-08,7.881025e-06,2.98081e-06,,2.026912e-07,7.056651e-05,5.4441e-06,,1.679116e-06,0.0003697749,2.993603e-05,
285,B,2.0,2.9259540000000003e-05,0.007756434,,,0.9870971,2.2851729999999996e-09,1.559243e-07,2.014197e-07,,4.613428e-09,5.564141999999999e-07,6.148086e-07,,3.746326e-08,9.718679e-06,7.692427999999999e-08,,2.984641e-07,6.769128e-05,2.026874e-06,
286,B,2.0,2.451493e-05,0.007506214000000001,,,0.9911931,1.863226e-09,1.086401e-07,1.442143e-07,,3.753892e-09,3.93752e-07,4.6139540000000003e-07,,3.023203e-08,7.406708999999999e-06,1.507368e-07,,2.606303e-07,5.42536e-05,6.227650999999999e-07,
287,B,2.0,3.849594e-05,0.009295697,,,0.9903665999999999,3.025547e-09,2.64924e-07,3.5204520000000004e-07,,6.105835999999999e-09,9.247946e-07,1.078227e-06,,4.7620129999999994e-08,1.265086e-05,7.270984e-07,,3.82093e-07,8.565369000000001e-05,1.110054e-05,
288,B,2.0,0.00018338099999999998,0.01838215,,,0.9815062,1.465296e-08,3.5369900000000003e-06,2.609576e-06,,2.8705750000000002e-08,8.157229e-06,1.91764e-06,,2.275401e-07,8.271188e-05,3.598859e-06,,1.85553e-06,0.00037313699999999995,1.8112770000000001e-06,
289,B,2.0,0.00015928360000000001,0.01876631,,,0.9828981,1.301923e-08,3.062192e-06,2.999833e-06,,2.543216e-08,7.397411e-06,3.2830529999999997e-06,,1.9458170000000004e-07,6.93053e-05,1.289327e-05,,1.623491e-06,0.0003463042,5.968745e-06,
290,B,2.0,0.0001881636,0.0217151,,,0.9835752000000001,1.5264469999999998e-08,3.952937e-06,4.472245e-06,,2.939059e-08,8.772666e-06,5.259389e-06,,2.3605829999999999e-07,7.809548000000001e-05,8.02472e-06,,1.9925729999999997e-06,0.000393,2.034052e-05,
291,B,2.0,0.00017088270000000002,0.01880886,,,0.9831854999999999,1.3743879999999999e-08,3.2931760000000003e-06,3.0454939999999997e-06,,2.6779519999999998e-08,7.598103999999999e-06,3.143245e-06,,1.981021e-07,6.758331999999999e-05,2.283434e-05,,1.750012e-06,0.0003789865,0.0001203551,
292,B,2.0,0.0002008199,0.01990992,,,0.9832851,1.623748e-08,4.449902e-06,4.213582e-06,,3.162399e-08,1.0189400000000001e-05,4.821367e-06,,2.323376e-07,8.487245000000001e-05,1.2838310000000001e-06,,2.025291e-06,0.00040908080000000004,4.356633e-05,
293,B,2.0,2.262944e-05,0.007197386,,,0.9909,1.7888650000000001e-09,9.806286999999999e-08,1.3540239999999998e-07,,3.6018810000000003e-09,3.605639e-07,4.5903690000000004e-07,,2.747226e-08,6.8333360000000004e-06,1.927538e-06,,2.400749e-07,4.8602109999999994e-05,3.5568900000000003e-06,
294,B,2.0,0.0001860643,0.02040232,,,0.9827421999999999,1.5091870000000002e-08,3.4194049999999997e-06,1.7403919999999999e-06,,3.008196e-08,8.224632e-06,4.278756e-07,,2.4428339999999996e-07,8.863309000000001e-05,5.135253e-06,,1.900847e-06,0.000346807,1.931301e-05,
295,B,2.0,0.000171444,0.02188598,,,0.9849416999999999,1.39888e-08,3.3106459999999997e-06,3.173727e-06,,2.755676e-08,7.911468e-06,3.691383e-06,,2.080915e-07,7.870939000000001e-05,8.311537e-06,,1.7866290000000001e-06,0.0003563332,1.564373e-05,
296,B,2.0,2.4471399999999997e-05,0.0071302959999999995,,,0.9915994,1.8500279999999996e-09,1.081781e-07,1.454814e-07,,3.728514e-09,3.9353409999999995e-07,4.7307220000000003e-07,,3.014806e-08,7.205577e-06,8.456242e-08,,2.577064e-07,5.418196e-05,2.135086e-06,
297,B,2.0,2.2146060000000002e-05,0.006793016999999999,,,0.9909849000000001,1.7191039999999998e-09,9.179116e-08,1.226006e-07,,3.4674540000000005e-09,3.363727e-07,3.987941e-07,,2.880845e-08,6.913614e-06,8.248197e-08,,2.3619879999999997e-07,4.983616e-05,1.5288710000000001e-06,
298,B,2.0,4.570399e-05,0.009250868,,,0.988266,3.6228190000000006e-09,3.659969e-07,4.594130999999999e-07,,7.3366390000000005e-09,1.251344e-06,1.2952289999999999e-06,,5.914446e-08,1.7699620000000004e-05,2.6590730000000004e-06,,4.455812e-07,0.0001000382,8.716359999999999e-06,
299,B,2.0,4.25445e-05,0.01095509,,,0.9905594000000001,3.4260209999999996e-09,3.237045999999999e-07,4.384647e-07,,6.909930000000001e-09,1.105237e-06,1.337936e-06,,5.414316e-08,1.442306e-05,2.0729939999999997e-06,,4.039933e-07,9.386443000000001e-05,1.189245e-06,
300,B,2.0,0.0002125753,0.02193103,,,0.9833931,1.6715740000000002e-08,4.081306e-06,2.089627e-06,,3.3128599999999997e-08,9.546567e-06,8.252953000000001e-07,,2.739128e-07,0.0001030758,1.500944e-06,,2.224113e-06,0.0004377933,8.306020000000001e-05,
301,B,2.0,0.0001740882,0.02052945,,,0.9834874,1.424941e-08,3.510188e-06,3.5297500000000004e-06,,2.783548e-08,8.228205e-06,4.296584e-06,,2.072656e-07,7.313484e-05,3.5690179999999997e-06,,1.741736e-06,0.0003619743,2.7204000000000002e-05,
302,B,2.0,0.0002000204,0.02179311,,,0.9836824000000001,1.573476e-08,3.928459e-06,2.9150459999999996e-06,,3.076798e-08,9.006948999999999e-06,1.6614519999999998e-06,,2.408957e-07,8.513462999999999e-05,3.428902e-06,,1.979681e-06,0.0004412067,6.812596e-06,
303,B,2.0,0.00017455900000000002,0.02017827,,,0.9823700000000001,1.431257e-08,3.804699e-06,4.633635e-06,,2.767528e-08,9.113581e-06,8.03484e-06,,2.036646e-07,7.819333000000001e-05,1.063699e-06,,1.658674e-06,0.0003690549,1.4315539999999998e-05,
304,B,2.0,0.0001612843,0.01928057,,,0.9812394,1.3167690000000001e-08,3.231452e-06,3.775181e-06,,2.5470759999999997e-08,7.655575e-06,6.4417920000000005e-06,,1.91085e-07,6.451475e-05,1.658618e-06,,1.487086e-06,0.00035086769999999995,4.794169999999999e-06,
305,B,2.0,3.3647790000000006e-05,0.008186578,,,0.9895958,2.644535e-09,2.0629479999999997e-07,2.7439609999999996e-07,,5.33835e-09,7.317808e-07,8.557554e-07,,4.2299129999999996e-08,1.1296680000000002e-05,5.972648e-07,,3.222517e-07,7.07661e-05,2.3258000000000002e-06,
306,B,2.0,2.660583e-05,0.007409424,,,0.9915301999999999,2.0724829999999996e-09,1.2756500000000002e-07,1.586006e-07,,4.182083e-09,4.511688e-07,4.5827909999999996e-07,,3.666224e-08,9.01105e-06,1.657782e-06,,2.958754e-07,6.486429e-05,7.57043e-06,
307,B,2.0,3.618046e-05,0.008838099,,,0.9891177,2.8291030000000002e-09,2.323357e-07,2.9751490000000006e-07,,5.703391999999999e-09,8.076819e-07,8.709065e-07,,4.6036199999999994e-08,1.230203e-05,1.081625e-06,,3.570111e-07,7.488978e-05,3.989465e-06,
308,B,2.0,4.539745e-05,0.01076765,,,0.9913774999999999,3.6603409999999997e-09,3.730655e-07,5.149553e-07,,7.399506999999999e-09,1.287534e-06,1.62137e-06,,5.762866000000001e-08,1.542225e-05,4.312495999999999e-07,,4.822901e-07,0.00010091549999999999,1.420262e-06,
309,B,2.0,0.0001778448,0.01794003,,,0.9809921999999999,1.427486e-08,3.531752e-06,2.6632780000000002e-06,,2.799155e-08,8.254569e-06,1.821629e-06,,2.1328170000000001e-07,7.621649e-05,4.714871e-06,,1.801921e-06,0.0003839401,5.424619e-06,
310,B,2.0,0.000164789,0.01683672,,,0.9804668,1.3481190000000001e-08,3.12892e-06,1.978728e-06,,2.6878279999999997e-08,7.693021e-06,1.5206120000000002e-06,,2.080367e-07,8.207865e-05,3.3925409999999998e-06,,1.6429740000000001e-06,0.0003300401,1.796694e-05,
311,B,2.0,0.0001498809,0.01736376,,,0.981152,1.2093160000000001e-08,2.7002240000000002e-06,2.2941919999999998e-06,,2.385999e-08,6.668461999999999e-06,2.835425e-06,,1.914246e-07,7.254965999999999e-05,6.311464000000001e-07,,1.487903e-06,0.00030380639999999997,5.222820000000001e-06,
312,B,2.0,3.895432e-06,0.003666211,,,0.9976806,2.870976e-10,2.943829e-09,4.307566e-09,,5.629144e-10,1.1324100000000001e-08,1.617849e-08,,4.53051e-09,4.6956520000000005e-07,4.920903e-07,,3.834379e-08,6.2830909999999996e-06,1.325275e-06,
313,B,2.0,1.0393e-05,0.005352857,,,0.9959806999999999,7.719141e-10,2.028393e-08,2.825547e-08,,1.5368699999999999e-09,7.643682000000001e-08,9.895317000000001e-08,,1.2815459999999999e-08,2.229951e-06,7.057958000000001e-07,,1.1545819999999998e-07,2.320947e-05,4.111647e-06,
314,B,2.0,3.4022620000000002e-06,0.003684387,,,0.9989309000000001,2.533866e-10,2.270525e-09,3.3135490000000005e-09,,4.958341e-10,8.719675999999999e-09,1.2392780000000002e-08,,3.948264999999999e-09,3.597623e-07,3.592958e-07,,3.498535e-08,5.43783e-06,9.56659e-07,
315,B,2.0,1.0268620000000002e-05,0.005284648,,,0.9950865,7.747103e-10,2.02747e-08,2.878751e-08,,1.542397e-09,7.694085e-08,1.0368219999999999e-07,,1.261005e-08,2.367074e-06,1.3499039999999999e-06,,1.063327e-07,1.967626e-05,3.3017889999999998e-06,
316,B,2.0,4.2000990000000004e-06,0.003736432,,,0.9974857,3.019567e-10,3.3212820000000006e-09,4.8069870000000005e-09,,5.925926e-10,1.272634e-08,1.779351e-08,,4.797255e-09,5.049192e-07,4.444193e-07,,4.5570440000000005e-08,7.3050040000000005e-06,1.188224e-06,
317,B,2.0,1.652325e-05,0.006956107,,,0.9949154,1.230703e-09,4.94456e-08,6.507882e-08,,2.4707680000000003e-09,1.818404e-07,2.0996589999999997e-07,,2.136068e-08,4.4644619999999996e-06,3.7291730000000003e-07,,1.9707969999999999e-07,4.088081e-05,3.6461739999999996e-06,
318,B,2.0,3.639167e-06,0.0035492270000000003,,,0.9980976999999999,2.598849e-10,2.4857579999999997e-09,3.6224120000000003e-09,,5.090547e-10,9.546597e-09,1.3527340000000002e-08,,4.0850609999999994e-09,3.9251529999999997e-07,3.840307e-07,,3.784308999999999e-08,6.068941e-06,1.049744e-06,
319,B,2.0,2.582958e-05,0.008586581999999999,,,0.9922455,1.993168e-09,1.229058e-07,1.712462e-07,,4.017126e-09,4.47136e-07,5.797051e-07,,3.0574470000000004e-08,7.4537779999999995e-06,2.457702e-06,,2.636355e-07,5.4294809999999995e-05,2.133493e-06,
320,B,2.0,3.6362340000000005e-05,0.009024124,,,0.9901902,2.9035820000000002e-09,2.440774e-07,3.376148e-07,,5.835249999999999e-09,8.577409e-07,1.088713e-06,,4.2410129999999996e-08,1.045798e-05,1.5658120000000003e-07,,3.335174e-07,7.129243e-05,1.608418e-06,
321,B,2.0,0.0002049628,0.01987367,,,0.9832154000000001,1.6414660000000003e-08,4.415092e-06,4.03401e-06,,3.186723e-08,9.969834e-06,3.782304e-06,,2.379595e-07,8.367014000000001e-05,6.720835e-06,,1.814242e-06,0.0004148674,1.804874e-05,
322,B,2.0,0.00017261330000000003,0.01795144,,,0.9807448000000001,1.4071129999999999e-08,3.6278160000000002e-06,3.3675740000000003e-06,,2.7479759999999998e-08,8.77906e-06,4.408286e-06,,2.0665470000000002e-07,7.558385e-05,1.06054e-05,,1.6366569999999998e-06,0.0003545207,1.185133e-05,
323,B,2.0,0.0001551685,0.01703843,,,0.9804940000000001,1.205442e-08,2.543432e-06,1.38462e-06,,2.403861e-08,6.238931e-06,5.884164e-07,,2.003699e-07,7.444389e-05,3.3924550000000006e-07,,1.557252e-06,0.0003032325,4.942433e-05,
324,B,2.0,0.0001902108,0.01991249,,,0.9814439,1.516432e-08,3.585735e-06,1.931673e-06,,3.008334e-08,8.586122000000001e-06,1.604419e-06,,2.3400210000000003e-07,8.880093e-05,2.067746e-05,,1.861466e-06,0.0003935415,2.307806e-05,
325,B,2.0,0.0001722491,0.0173544,,,0.9801315,1.398792e-08,3.2305070000000002e-06,1.7878210000000002e-06,,2.7758279999999996e-08,7.814025e-06,7.817005999999999e-07,,2.157852e-07,7.996675e-05,1.163601e-05,,1.7704490000000001e-06,0.000341731,1.009368e-05,
326,B,2.0,3.146936e-05,0.00857773,,,0.9910401,2.4955029999999996e-09,1.8445260000000002e-07,2.530947e-07,,5.035486e-09,6.613155e-07,8.27719e-07,,3.801118e-08,9.740264e-06,1.4792930000000002e-06,,3.369657e-07,6.657253000000001e-05,2.823376e-06,
327,B,2.0,2.6300809999999998e-05,0.007879796,,,0.9915457000000001,2.039937e-09,1.278265e-07,1.742661e-07,,4.118379e-09,4.644263e-07,5.737768e-07,,3.2776070000000004e-08,8.023492e-06,1.886194e-07,,2.870373e-07,6.083944e-05,1.2991409999999998e-06,
328,B,2.0,0.0001783072,0.01839877,,,0.9819602,1.4708649999999999e-08,3.900613e-06,3.796272e-06,,2.8690740000000005e-08,9.676895e-06,5.441689e-06,,2.0306529999999998e-07,7.51129e-05,2.43424e-07,,1.5350610000000001e-06,0.0003806468,5.795928e-06,
329,B,2.0,4.202287999999999e-05,0.01005806,,,0.9901141,3.3246440000000007e-09,3.146885e-07,4.198523e-07,,6.71239e-09,1.0912040000000001e-06,1.286717e-06,,5.055536e-08,1.400855e-05,5.470725999999999e-07,,4.1997170000000005e-07,8.745909e-05,1.99827e-06,
330,B,2.0,0.0002126832,0.02137908,,,0.981022,1.708127e-08,4.148606e-06,1.588593e-06,,3.436541e-08,1.0177689999999998e-05,1.040177e-06,,2.632992e-07,0.0001066096,3.3186009999999997e-06,,2.107571e-06,0.0004420639,1.747001e-05,
331,B,2.0,0.00020314490000000003,0.02149805,,,0.9813632999999999,1.6672200000000003e-08,4.557179e-06,4.667553e-06,,3.253142e-08,1.0193300000000001e-05,5.244884e-06,,2.577478e-07,9.526783000000001e-05,2.220511e-05,,2.101383e-06,0.00043443860000000003,1.26538e-05,
332,B,2.0,0.0001741315,0.01780808,,,0.9798011999999999,1.418524e-08,3.407689e-06,2.102318e-06,,2.8453219999999997e-08,8.515075e-06,1.034271e-06,,2.37623e-07,9.850730999999999e-05,1.335179e-06,,1.911187e-06,0.000318197,2.942067e-05,
333,B,2.0,0.00020460560000000003,0.02005923,,,0.9816239,1.6542880000000003e-08,4.6169630000000005e-06,4.722358e-06,,3.156277e-08,1.0198589999999999e-05,5.1678409999999995e-06,,2.3797420000000002e-07,7.897433e-05,1.768992e-07,,1.98916e-06,0.0004519681,6.060394e-06,
334,B,2.0,3.345471e-05,0.008455773,,,0.9909949,2.642912e-09,2.052991e-07,2.74572e-07,,5.344135e-09,7.296021999999999e-07,8.642039e-07,,4.247736e-08,1.126725e-05,6.492194e-07,,3.3605779999999997e-07,7.258760999999999e-05,1.376699e-06,
335,B,2.0,2.8543600000000002e-05,0.007316283000000001,,,0.9904033000000001,2.212758e-09,1.476786e-07,1.889282e-07,,4.485513e-09,5.300123e-07,5.745423e-07,,3.948694e-08,1.018459e-05,9.526413999999999e-07,,3.263556e-07,6.882664000000001e-05,2.369697e-06,
336,B,2.0,3.483847e-05,0.008019299,,,0.9895069,2.7775559999999992e-09,2.2589170000000002e-07,3.0228340000000003e-07,,5.629631e-09,8.083121e-07,9.574294e-07,,4.5087e-08,1.227954e-05,8.067229e-07,,3.452937e-07,7.501562e-05,3.588255e-06,
337,B,2.0,0.0001900411,0.02017971,,,0.9805434999999999,1.529665e-08,3.8208229999999995e-06,2.401539e-06,,3.028101e-08,9.177473e-06,1.699617e-06,,2.3540359999999999e-07,9.329093000000001e-05,6.016086e-06,,1.9422710000000003e-06,0.00041336220000000003,2.775965e-05,
338,B,2.0,0.000182997,0.01839736,,,0.9804251,1.493414e-08,3.525294e-06,1.9051e-06,,2.998154e-08,8.714727e-06,1.6294479999999999e-06,,2.478429e-07,9.951800999999999e-05,5.071794e-06,,1.966856e-06,0.0003243489,1.4718520000000001e-05,
339,B,2.0,0.000179442,0.01854848,,,0.9799075,1.477854e-08,3.7640499999999996e-06,2.982533e-06,,2.9112259999999996e-08,8.902439e-06,2.186038e-06,,2.2685570000000003e-07,8.959167e-05,2.683178e-06,,1.6886789999999999e-06,0.0003685567,2.704815e-05,
340,B,2.0,3.6908309999999994e-05,0.00865415,,,0.9891924000000001,2.9411120000000002e-09,2.533633e-07,3.5338770000000004e-07,,5.938465999999999e-09,9.036898000000001e-07,1.169017e-06,,4.270307e-08,1.126245e-05,9.370259e-07,,3.2768689999999997e-07,7.298588e-05,1.6481649999999998e-06,
341,B,2.0,4.259326e-05,0.009358511,,,0.9905413000000001,3.374975e-09,3.193359e-07,4.077752e-07,,6.800600999999999e-09,1.087985e-06,1.163935e-06,,5.355027e-08,1.489362e-05,3.7143310000000004e-06,,4.369923e-07,9.730731e-05,9.528185e-06,
342,B,2.0,0.00019362549999999998,0.02145556,,,0.9810527,1.548783e-08,4.014741e-06,3.39759e-06,,3.0468259999999995e-08,9.250394e-06,2.532492e-06,,2.348377e-07,9.151997999999999e-05,6.831364e-06,,1.805794e-06,0.00040726529999999996,1.76742e-05,
343,B,2.0,0.00016749259999999998,0.01743365,,,0.9799778,1.3496129999999999e-08,3.180839e-06,2.187996e-06,,2.671414e-08,7.726227e-06,1.250823e-06,,2.061287e-07,7.84489e-05,2.745333e-06,,1.7328479999999998e-06,0.0003339589,5.810671999999999e-06,
344,B,2.0,0.00023190709999999998,0.02136737,,,0.9814502,1.868396e-08,5.149279e-06,3.812582e-06,,3.641451e-08,1.116718e-05,2.161115e-06,,2.91642e-07,0.000106375,1.919332e-06,,2.3143770000000002e-06,0.000475774,4.5015920000000005e-05,
345,B,2.0,0.00021643130000000002,0.02178009,,,0.9814285,1.767582e-08,4.985103e-06,6.533043e-06,,3.3622419999999996e-08,1.031397e-05,9.54993e-06,,2.523376e-07,8.496188e-05,1.838862e-06,,2.060254e-06,0.0004330414,2.426665e-05,
346,B,2.0,0.00018791400000000002,0.01968164,,,0.9813832,1.523669e-08,4.0572089999999995e-06,3.992679e-06,,2.9444240000000003e-08,9.148396e-06,3.6019229999999998e-06,,2.400232e-07,8.687358e-05,5.126386e-06,,1.960179e-06,0.00039831400000000004,3.785529e-05,
347,B,2.0,5.51942e-05,0.01224027,,,0.9910032,4.387311e-09,5.068177e-07,6.496459000000001e-07,,8.820114e-09,1.64215e-06,1.727777e-06,,7.133339999999999e-08,2.166145e-05,9.571074e-06,,5.806741e-07,0.0001243484,4.9875970000000005e-06,
348,B,2.0,4.324888e-05,0.009113300999999999,,,0.9882280000000001,3.454021e-09,3.3810699999999997e-07,4.467982e-07,,6.9864459999999996e-09,1.175792e-06,1.359564e-06,,5.4088820000000004e-08,1.5212479999999997e-05,1.487105e-06,,3.994717e-07,9.586129999999999e-05,1.21044e-06,
349,B,2.0,3.6838959999999995e-05,0.009147417,,,0.9889953000000001,2.8996470000000003e-09,2.474953e-07,3.342824e-07,,5.871420999999999e-09,8.809016e-07,1.063936e-06,,4.42143e-08,1.251619e-05,1.1070019999999999e-07,,3.2338590000000004e-07,7.839776999999999e-05,2.766081e-07,
350,B,2.0,3.3849140000000004e-05,0.00844457,,,0.9886091,2.6782940000000003e-09,2.1313479999999997e-07,2.91913e-07,,5.4183559999999994e-09,7.660419e-07,9.551428e-07,,4.1006039999999996e-08,1.08556e-05,1.9761879999999998e-07,,3.3755559999999993e-07,7.516547e-05,1.018028e-06,
351,B,2.0,0.0002018441,0.02064135,,,0.9824700999999999,1.61034e-08,4.095288e-06,3.132196e-06,,3.144799e-08,9.062919000000001e-06,1.338159e-06,,2.454195e-07,8.578254000000001e-05,9.050583e-06,,2.106712e-06,0.00044426510000000004,7.846725000000001e-05,
352,B,2.0,0.00019831830000000003,0.01986863,,,0.9810203000000002,1.616721e-08,4.409429e-06,4.116714e-06,,3.139103e-08,1.0450689999999999e-05,6.104776000000001e-06,,2.2178829999999998e-07,8.353853000000001e-05,3.460337e-06,,1.729761e-06,0.0003975603,1.38094e-05,
